Title,Year,Source,Authors,Class,topic
Boosting the Throughput and Accelerator Utilization of Specialized CNN Inference Beyond Increasing Batch Size,2021,ICML,In AutoML and Neural Network Architectures 1,Jack Kosaian · Amar Phanishayee · Matthai Philipose · Debadeepta Dey · Rashmi Vinayak,inference
Learning Curves for Analysis of Deep Networks,2021,ICML,In Deep Learning Algorithms 3,Derek Hoiem · Tanmay Gupta · Zhizhong Li · Michal Shlapentokh-Rothman,
Revisiting Rainbow: Promoting more insightful and inclusive deep reinforcement learning research,2021,ICML,In Reinforcement Learning and Planning 1,Johan Obando Ceron · Pablo Samuel Castro,reinforcement learning
Tesseract: Tensorised Actors for Multi-Agent Reinforcement Learning,2021,ICML,In Reinforcement Learning 2,Anuj Mahajan · Mikayel Samvelyan · Lei Mao · Viktor Makoviychuk · Animesh Garg · Jean Kossaifi · Shimon Whiteson · Yuke Zhu · Anima Anandkumar,reinforcement learning/multi-agent
Learning Bounds for Open-Set Learning,2021,ICML,In Deep Learning 1,Zhen Fang · Jie Lu · Anjin Liu · Feng Liu · Guangquan Zhang,
Positive-Negative Momentum: Manipulating Stochastic Gradient Noise to Improve Generalization,2021,ICML,In Optimization 2,Zeke Xie · Li Yuan · Zhanxing Zhu · Masashi Sugiyama,
Learning Routines for Effective Off-Policy Reinforcement Learning,2021,ICML,In Reinforcement Learning and Planning 2,Edoardo Cetin · Oya Celiktutan,reinforcement learning
GLSearch: Maximum Common Subgraph Detection via Learning to Search,2021,ICML,In Deep Learning Algorithms 3,Yunsheng Bai · Derek Xu · Yizhou Sun · Wei Wang,graph
Perceiver: General Perception with Iterative Attention,2021,ICML,In Deep Learning 1,Andrew Jaegle · Felix Axel Gimeno Gil · Andy Brock · Oriol Vinyals · Andrew Zisserman · Joao Carreira,transformer
Variational Data Assimilation with a Learned Inverse Observation Operator,2021,ICML,In Optimization 2,Thomas Frerix · Dmitrii Kochkov · Jamie Smith · Daniel Cremers · Michael Brenner · Stephan Hoyer,
Autoencoding Under Normalization Constraints,2021,ICML,In Deep Generative Model 2,Sangwoong Yoon · Yung-Kyun Noh · Frank Chongwoo Park,optimization
E(n) Equivariant Graph Neural Networks,2021,ICML,In AutoML and Neural Network Architectures 1,Víctor Garcia Satorras · Emiel Hoogeboom · Max Welling,graph
LieTransformer: Equivariant Self-Attention for Lie Groups,2021,ICML,In Deep Learning Algorithms 4,Michael Hutchinson · Charline Le Lan · Sheheryar Zaidi · Emilien Dupont · Yee-Whye Teh · Hyunjik Kim,transformer
PODS: Policy Optimization via Differentiable Simulation,2021,ICML,In Reinforcement Learning and Planning 2,Miguel Angel Zamora Mora · Momchil Peychev · Sehoon Ha · Martin Vechev · Stelian Coros,optimization
"A New Formalism, Method and Open Issues for Zero-Shot Coordination",2021,ICML,In Reinforcement Learning 2,Johannes Treutlein · Michael Dennis · Caspar Oesterheld · Jakob Foerster,zero_few-shot
Deep Reinforcement Learning amidst Continual Structured Non-Stationarity,2021,ICML,In Reinforcement Learning and Planning 1,Annie Xie · James Harrison · Chelsea Finn,reinforcement learning
Fast Projection Onto Convex Smooth Constraints,2021,ICML,In Optimization 2,Ilnura Usmanova · Maryam Kamgarpour · Andreas Krause · Kfir Levy,optimization
PixelTransformer: Sample Conditioned Signal Generation,2021,ICML,In Deep Generative Model 2,Shubham Tulsiani · Abhinav Gupta,transformer/generative model
"""Hey, that's not an ODE"": Faster ODE Adjoints via Seminorms",2021,ICML,In Deep Learning Algorithms 4,Patrick Kidger · Tian Qi Chen · Terry Lyons,
Learning and Planning in Complex Action Spaces,2021,ICML,In Reinforcement Learning and Planning 2,Thomas Hubert · Julian Schrittwieser · Ioannis Antonoglou · Mohammadamin Barekatain · Simon Schmitt · David Silver,
Learning Intra-Batch Connections for Deep Metric Learning,2021,ICML,In Deep Learning Algorithms 3,Jenny Seidenschwarz · Ismail Elezi · Laura Leal-Taixé,metric
Offline Reinforcement Learning with Pseudometric Learning,2021,ICML,In Reinforcement Learning and Planning 1,Robert Dadashi · Shideh Rezaeifar · Nino Vieillard · Léonard Hussenot · Olivier Pietquin · Matthieu Geist,reinforcement learning/metric
Grid-Functioned Neural Networks,2021,ICML,In AutoML and Neural Network Architectures 1,Javier Dehesa · Andrew Vidler · Julian Padget · Christof Lutteroth,
Synthesizer: Rethinking Self-Attention for Transformer Models,2021,ICML,In Deep Learning 1,Yi Tay · Dara Bahri · Don Metzler · Da-Cheng Juan · Zhe Zhao · Che Zheng,transformer
Targeted Data Acquisition for Evolving Negotiation Agents,2021,ICML,In Reinforcement Learning 2,Minae Kwon · Siddharth Karamcheti · Mariano-Florentino Cuellar · Dorsa Sadigh,reinforcement learning
Graph Mixture Density Networks,2021,ICML,In Deep Learning Algorithms 4,Federico Errica · Davide Bacciu · Alessio Micheli,graph
Model-Based Reinforcement Learning via Latent-Space Collocation,2021,ICML,In Reinforcement Learning and Planning 2,Oleh Rybkin · Chuning Zhu · Anusha Nagabandi · Kostas Daniilidis · Igor Mordatch · Sergey Levine,reinforcement learning
EMaQ: Expected-Max Q-Learning Operator for Simple Yet Effective Offline and Online RL,2021,ICML,In Reinforcement Learning and Planning 1,Seyed Kamyar Seyed Ghasemipour · Dale Schuurmans · Shixiang Gu,online learning
Decomposable Submodular Function Minimization via Maximum Flow,2021,ICML,In Optimization 2,Kyriakos Axiotis · Adam Karczmarz · Anish Mukherjee · Piotr Sankowski · Adrian Vladu,zero_few-shot/flow
Simultaneous Similarity-based Self-Distillation for Deep Metric Learning,2021,ICML,In Deep Learning Algorithms 3,Karsten Roth · Timo Milbich · Bjorn Ommer · Joseph Paul Cohen · Marzyeh Ghassemi,metric/distillation
Slot Machines: Discovering Winning Combinations of Random Weights in Neural Networks,2021,ICML,In Deep Learning 1,Maxwell M Aladago · Lorenzo Torresani,
Generative Adversarial Networks for Markovian Temporal Dynamics: Stochastic Continuous Data Generation,2021,ICML,In Deep Generative Model 2,Sung Woo Park · Dong Wook Shu · Junseok Kwon,generative model
MSA Transformer,2021,ICML,In AutoML and Neural Network Architectures 1,Roshan Rao · Jason Liu · Robert Verkuil · Joshua Meier · John Canny · Pieter Abbeel · Tom Sercu · Alexander Rives,transformer
Inverse Constrained Reinforcement Learning,2021,ICML,In Reinforcement Learning 2,Shehryar Malik · Usman Anwar · Alireza Aghasi · Ali Ahmed,reinforcement learning/optimization
Autoencoder Image Interpolation by Shaping the Latent Space,2021,ICML,In Deep Generative Model 2,Alon Oring · Zohar Yakhini · Yacov Hel-Or,
Counterfactual Credit Assignment in Model-Free Reinforcement Learning,2021,ICML,In Reinforcement Learning 2,Thomas Mesnard · Theophane Weber · Fabio Viola · Shantanu Thakoor · Alaa Saade · Anna Harutyunyan · Will Dabney · Thomas Stepleton · Nicolas Heess · Arthur Guez · Eric Moulines · Marcus Hutter · Lars Buesing · Remi Munos,reinforcement learning
Multiplicative Noise and Heavy Tails in Stochastic Optimization,2021,ICML,In Optimization 2,Liam Hodgkinson · Michael Mahoney,optimization
Vector Quantized Models for Planning,2021,ICML,In Reinforcement Learning and Planning 2,Sherjil Ozair · Yazhe Li · Ali Razavi · Ioannis Antonoglou · Aäron van den Oord · Oriol Vinyals,
Parallelizing Legendre Memory Unit Training,2021,ICML,In AutoML and Neural Network Architectures 1,Narsimha Reddy Chilkuri · Chris Eliasmith,
Unifying Vision-and-Language Tasks via Text Generation,2021,ICML,In Deep Learning Algorithms 3,Jaemin Cho · Jie Lei · Hao Tan · Mohit Bansal,generative model
Decision-Making Under Selective Labels: Optimal Finite-Domain Policies and Beyond,2021,ICML,In Reinforcement Learning and Planning 1,Dennis Wei,
What's in the Box? Exploring the Inner Life of Neural Networks with Robust Rules,2021,ICML,In Deep Learning 1,Jonas Fischer · Anna Olah · Jilles Vreeken,
Momentum Residual Neural Networks,2021,ICML,In Deep Learning Algorithms 4,Michael Sander · Pierre Ablin · Mathieu Blondel · Gabriel Peyré,
Interactive Learning from Activity Description,2021,ICML,In Reinforcement Learning 2,Khanh Nguyen · Dipendra Misra · Robert Schapire · Miroslav Dudik · Patrick Shafto,active learning
Neural-Pull: Learning Signed Distance Function from Point clouds by Learning to Pull Space onto Surface,2021,ICML,In Deep Learning 1,Baorui Ma · Zhizhong Han · Yushen Liu · Matthias Zwicker,
DeepWalking Backwards: From Embeddings Back to Graphs,2021,ICML,In Deep Learning Algorithms 3,Sudhanshu Chanpuriya · Cameron Musco · Konstantinos Sotiropoulos · Charalampos Tsourakakis,graph
Distributed Second Order Methods with Fast Rates and Compressed Communication,2021,ICML,In Optimization 2,Rustem Islamov · Xun Qian · Peter Richtarik,
LTL2Action: Generalizing LTL Instructions for Multi-Task RL,2021,ICML,In Reinforcement Learning and Planning 2,Pashootan Vaezipoor · Andrew C Li · Rodrigo A Toro Icarte · Sheila McIlraith,multi-task
Better Training using Weight-Constrained Stochastic Dynamics,2021,ICML,In Deep Learning Algorithms 4,Benedict Leimkuhler · Tiffany Vlaar · Timothée Pouchon · Amos Storkey,optimization
Improved Denoising Diffusion Probabilistic Models,2021,ICML,In Deep Generative Model 2,Alexander Nichol · Prafulla Dhariwal,
Invited Talk,2021,ICML,Daphne Koller,Poster,
Rethinking Drug Discovery in the Era of Digital Biology,2021,ICML,In Poster Session 1,Zhen Fang · Jie Lu · Anjin Liu · Feng Liu · Guangquan Zhang,
Neural Symbolic Regression that scales,2021,ICML,In Poster Session 1,Roshan Rao · Jason Liu · Robert Verkuil · Joshua Meier · John Canny · Pieter Abbeel · Tom Sercu · Alexander Rives,
Decentralized Riemannian Gradient Descent on the Stiefel Manifold,2021,ICML,In Poster Session 1,Zhang Zihan · Yuan Zhou · Xiangyang Ji,
Decoupling Value and Policy for Generalization in Reinforcement Learning,2021,ICML,In Poster Session 1,Rustem Islamov · Xun Qian · Peter Richtarik,reinforcement learning
In Poster Session 1,2021,ICML,In Poster Session 1,Chaobing Song · Stephen Wright · Jelena Diakonikolas,
NeRF-VAE: A Geometry Aware 3D Scene Generative Model,2021,ICML,In Poster Session 1,Vladimir Kolmogorov · Thomas Pock,generative model
MC-LSTM: Mass-Conserving LSTM,2021,ICML,In Poster Session 1,Edoardo Cetin · Oya Celiktutan,
Poster Session 1,2021,ICML,Yunpeng Li · Olga Isupova · Nika Haghtalab · Adam White · Diego Granziol,Social,
The ICML Debate: Should AI Research and Development Be Controlled by a Regulatory Body or Government Oversight?,2021,ICML,Taylor Marrison,[],
Improving Global Research Collaboration & Communication,2021,ICML,Charles Earl · Victor Silva,Town Hall,
Black in AI Social,2021,ICML,John Langford · Marina Meila · Tong Zhang · Le Song · Stefanie Jegelka · Csaba Szepesvari,Oral,
Town Hall,2021,ICML,In Optimization and Algorithms 1,Shabnam Daghaghi · Tharun Medini · Nicholas Meisburger · Beidi Chen · Mengnan Zhao · Anshumali Shrivastava,
A Tale of Two Efficient and Informative Negative Sampling Distributions,2021,ICML,In Optimization 3,Eduardo Laber · Lucas Murtinho,
On the price of explainability for some clustering problems,2021,ICML,In Deep Learning Algorithms 5,Marc Finzi · Max Welling · Andrew Wilson,
A Practical Method for Constructing Equivariant Multilayer Perceptrons for Arbitrary Matrix Groups,2021,ICML,In Deep Learning Algorithms 6,Shen Yan · Kaiqiang Song · Fei Liu · Mi Zhang,
CATE: Computation-aware Neural Architecture Encoding with Transformers,2021,ICML,In Deep Generative Model 3,Adam Kosiorek · Heiko Strathmann · Daniel Zoran · Pol Moreno · Rosalia Schneider · Sona Mokra · Danilo J. Rezende,transformer
PsiPhi-Learning: Reinforcement Learning with Demonstrations using Successor Features and Inverse Temporal Difference Learning,2021,ICML,In Reinforcement Learning 3,Shariq Iqbal · Christian Schroeder · Bei Peng · Wendelin Boehmer · Shimon Whiteson · Fei Sha,reinforcement learning
Randomized Entity-wise Factorization for Multi-Agent Reinforcement Learning,2021,ICML,In Deep Learning 2,Ziheng Jiang · Chiyuan Zhang · Kunal Talwar · Michael Mozer,reinforcement learning/multi-agent
Characterizing Structural Regularities of Labeled Data in Overparameterized Models,2021,ICML,In Reinforcement Learning 4,Andrew Warrington · Jonathan Lavington · Adam Scibior · Mark Schmidt · Frank Wood,
Robust Asymmetric Learning in POMDPs,2021,ICML,Yi Wan,Spotlight,metric
Continuing (Non-episodic) RL Problems,2021,ICML,In Deep Learning 2,Shaojie Bai · Vladlen Koltun · Zico Kolter,
Stabilizing Equilibrium Models by Jacobian Regularization,2021,ICML,In Reinforcement Learning 3,Mohamad H Danesh · Anurag Koul · Alan Fern · Saeed Khorram,
Re-understanding Finite-State Representations of Recurrent Policy Networks,2021,ICML,In Reinforcement Learning 4,Devendra Singh Chaplot · Deepak Pathak · Jitendra Malik,representation
Differentiable Spatial Planning using Transformers,2021,ICML,In Deep Learning Algorithms 5,Wenxiao Wang · Minghao Chen · Shuai Zhao · Long Chen · Jinming Hu · Haifeng Liu · Deng Cai · Xiaofei He · Wei Liu,transformer
Accelerate CNNs from Three Dimensions: A Comprehensive Pruning Framework,2021,ICML,In Optimization and Algorithms 1,Zhuohan Li · Siyuan Zhuang · Shiyuan Guo · Danyang Zhuo · Hao Zhang · Dawn Song · Ion Stoica,
TeraPipe: Token-Level Pipeline Parallelism for Training Large-Scale Language Models,2021,ICML,In Reinforcement Learning and Planning 3,Sanae Amani · Christos Thrampoulidis · Lin Yang,
Safe Reinforcement Learning with Linear Function Approximation,2021,ICML,In Optimization 3,Eric Balkanski · Sharon Qian · Yaron Singer,reinforcement learning
Instance Specific Approximations for Submodular Maximization,2021,ICML,In Deep Learning Algorithms 6,Weijian Deng · Stephen Gould · Liang Zheng,
What Does Rotation Prediction Tell Us about Classifier Accuracy under Varying Testing Environments?,2021,ICML,In Deep Generative Model 3,Akira Nakagawa · Keizo Kato · Taiji Suzuki,
Quantitative Understanding of VAE as a Non-linearly Scaled Isometric Embedding,2021,ICML,In Deep Learning Algorithms 6,Vikas Verma · Thang Luong · Kenji Kawaguchi · Hieu Pham · Quoc Le,metric
Towards Domain-Agnostic Contrastive Learning,2021,ICML,In Reinforcement Learning 4,Tuan Q Dam · Carlo D'Eramo · Jan Peters · Joni Pajarinen,contrastive learning
Convex Regularization in Monte-Carlo Tree Search,2021,ICML,In Deep Learning Algorithms 5,Florian List,
The Earth Mover's Pinball Loss: Quantiles for Histogram-Valued Regression,2021,ICML,In Optimization and Algorithms 1,Xiaoyun Li · Ping Li,
Quantization Algorithms for Random Fourier Features,2021,ICML,In Deep Generative Model 3,Zongyu Guo · Zhizheng Zhang · Runsen Feng · Zhibo Chen,
Soft then Hard: Rethinking the Quantization in Neural Image Compression,2021,ICML,In Reinforcement Learning and Planning 3,Sungryull Sohn · Sungtae Lee · Jongwook Choi · Harm van Seijen · Mehdi Fatemi · Honglak Lee,
Shortest-Path Constrained Reinforcement Learning for Sparse Reward Tasks,2021,ICML,In Deep Learning 2,Jonathan Rosenfeld · Jonathan Frankle · Michael Carbin · Nir Shavit,reinforcement learning/optimization/sparse
On the Predictability of Pruning Across Scales,2021,ICML,In Optimization 3,András György · Pooria Joulani,
Adapting to Delays and Data in Adversarial Multi-Armed Bandits,2021,ICML,In Reinforcement Learning 3,Kamal Ndousse · Douglas Eck · Sergey Levine · Natasha Jaques,
Emergent Social Learning via Multi-agent Reinforcement Learning,2021,ICML,In Deep Generative Model 3,Yilun Du · Shuang Li · Josh Tenenbaum · Igor Mordatch,reinforcement learning/multi-agent
Improved Contrastive Divergence Training of Energy-Based Models,2021,ICML,In Reinforcement Learning 3,Julien Perolat · Remi Munos · Jean-Baptiste Lespiau · Shayegan Omidshafiei · Mark Rowland · Pedro Ortega · Neil Burch · Thomas Anthony · David Balduzzi · Bart De Vylder · Georgios Piliouras · Marc Lanctot · Karl Tuyls,contrastive learning
From Poincaré Recurrence to Convergence in Imperfect Information Games: Finding Equilibrium via Regularization,2021,ICML,In Deep Learning 2,Ning Liu · Geng Yuan · Zhengping Che · Xuan Shen · Xiaolong Ma · Qing Jin · Jian Ren · Jian Tang · Sijia Liu · Yanzhi Wang,
Lottery Ticket Preserves Weight Correlation: Is It Desirable or Not?,2021,ICML,In Deep Learning Algorithms 5,Ming Min · Ruimeng Hu,
Signatured Deep Fictitious Play for Mean Field Games with Common Noise,2021,ICML,In Optimization 3,Yassine Yaakoubi · Francois Soumis · Simon Lacoste-Julien,
Structured Convolutional Kernel Networks for Airline Crew Scheduling,2021,ICML,In Reinforcement Learning and Planning 3,Ilya Kostrikov · Rob Fergus · Jonathan Tompson · Ofir Nachum,
Offline Reinforcement Learning with Fisher Divergence Critic Regularization,2021,ICML,In Deep Learning Algorithms 6,Junbo Zhao · Mingfeng Ou · linji Xue · Yunkai Cui · Sai Wu · Gang Chen,reinforcement learning
