title,year,source,authors,class,keywords,abstract,pdf_link,topic,google_scholar_link
When does preconditioning help or hurt generalization?,2021,ICLR,"['Shun-ichi Amari', 'Jimmy Ba', 'Roger Baker Grosse', 'Xuechen Li', 'Atsushi Nitanda', 'Taiji Suzuki', 'Denny Wu', 'Ji Xu']",poster,"['generalization', 'second-order optimization', 'natural gradient descent', 'high-dimensional asymptotics']","While second order optimizers such as natural gradient descent (NGD) often speed up optimization, their effect on generalization has been called into question. This work presents a more nuanced view on how the \textit{implicit bias} of optimizers affects the comparison of generalization properties. 
We provide an exact asymptotic bias-variance decomposition of the generalization error of preconditioned ridgeless regression in the overparameterized regime, and consider the inverse population Fisher information matrix (used in NGD) as a particular example. We determine the optimal preconditioner $\boldsymbol{P}$ for both the bias and variance, and find that the relative generalization performance of different optimizers depends on label noise and ``shape'' of the signal (true parameters): when the labels are noisy, the model is misspecified, or the signal is misaligned with the features, NGD can achieve lower risk; conversely, GD generalizes better under clean labels, a well-specified model, or aligned signal. 
Based on this analysis, we discuss several approaches to manage the bias-variance tradeoff, and the potential benefit of interpolating between first- and second-order updates. We then extend our analysis to regression in the reproducing kernel Hilbert space and demonstrate that preconditioning can lead to more efficient decrease in the population risk. Lastly, we empirically compare the generalization error of first- and second-order optimizers in neural network experiments, and observe robust trends matching our theoretical analysis. ",/pdf/f3a56e608245c40252059cbf936c8e2ef23f8c8c.pdf,optimization;zero_few-shot;transformer;multimodal,https://scholar.google.com/scholar?q=When+does+preconditioning+help+or+hurt+generalization?
A Good Image Generator Is What You Need for High-Resolution Video Synthesis,2021,ICLR,"['Yu Tian', 'Jian Ren', 'Menglei Chai', 'Kyle Olszewski', 'Xi Peng', 'Dimitris N. Metaxas', 'Sergey Tulyakov']",poster,"['high-resolution video generation', 'contrastive learning', 'cross-domain video generation']","Image and video synthesis are closely related areas aiming at generating content from noise. While rapid progress has been demonstrated in improving image-based models to handle large resolutions, high-quality renderings, and wide variations in image content, achieving comparable video generation results remains problematic. We present a framework that leverages contemporary image generators to render high-resolution videos. We frame the video synthesis problem as discovering a trajectory in the latent space of a pre-trained and fixed image generator. Not only does such a framework render high-resolution videos, but it also is an order of magnitude more computationally efficient. We introduce a motion generator that discovers the desired trajectory, in which content and motion are disentangled. With such a representation, our framework allows for a broad range of applications, including content and motion manipulation. Furthermore, we introduce a new task, which we call cross-domain video synthesis, in which the image and motion generators are trained on disjoint datasets belonging to different domains. This allows for generating moving objects for which the desired video data is not available. Extensive experiments on various datasets demonstrate the advantages of our methods over existing video generation techniques. Code will be released at https://github.com/snap-research/MoCoGAN-HD.",/pdf/08bf1c319723defae9a4e04ca258811da08d2ed3.pdf,graph;zero_few-shot;representation;generative model;multimodal,https://scholar.google.com/scholar?q=A+Good+Image+Generator+Is+What+You+Need+for+High-Resolution+Video+Synthesis
Towards Principled Representation Learning for Entity Alignment,2021,ICLR,"['Lingbing Guo', 'Zequn Sun', 'Mingyang Chen', 'Wei Hu', 'Huajun Chen']",poster,"['Representation Learning', 'Knowledge Graph', 'Entity Alignment', 'Knowledge Graph Embedding']","Knowledge graph (KG) representation learning for entity alignment has recently received great attention. Compared with conventional methods, these embedding-based ones are considered to be robuster for highly-heterogeneous and cross-lingual entity alignment scenarios as they do not rely on the quality of  machine translation or feature extraction. Despite the significant improvement that has been made, there is little understanding of how the embedding-based entity alignment methods actually work. Most existing methods rest on the foundation that a small number of pre-aligned entities can serve as anchors to connect the embedding spaces of two KGs. But no one investigates the rationality of such foundation. In this paper, we define a typical paradigm abstracted from the existing methods, and analyze how the representation discrepancy between two potentially-aligned entities is implicitly bounded by a predefined margin in the scoring function for embedding learning. However, such a margin cannot guarantee to be tight enough for alignment learning. We mitigate this problem by proposing a new approach that explicitly learns KG-invariant and principled entity representations, meanwhile preserves the original infrastructure of existing methods. In this sense, the model not only pursues the closeness of aligned entities on geometric distance, but also aligns the neural ontologies of two KGs to eliminate the discrepancy in feature distribution and underlying ontology knowledge. Our experiments demonstrate consistent and significant improvement in performance against the existing embedding-based entity alignment methods, including several state-of-the-art ones.",/pdf/3300b127d7c97226f47fe6588d36135df3a9e283.pdf,graph;transformer;representation;metric;multimodal,https://scholar.google.com/scholar?q=Towards+Principled+Representation+Learning+for+Entity+Alignment
Multi-modal Self-Supervision from Generalized Data Transformations,2021,ICLR,"['Mandela Patrick', 'Yuki Asano', 'Polina Kuznetsova', 'Ruth Fong', 'Joao F. Henriques', 'Geoffrey Zweig', 'Andrea Vedaldi']",poster,"['video representation learning', 'multi-modal learning', 'self-supervised learning', 'audio-visual learning', 'noise-contrastive learning']","In the image domain, excellent representation can be learned by inducing invariance to content-preserving transformations, such as image distortions. In this paper, we show that, for videos, the answer is more complex, and that better results can be obtained by accounting for the interplay between invariance, distinctiveness, multiple modalities and time.  We introduce Generalized Data Transformations (GDTs) as a way to capture this interplay. GDTs reduce most previous self-supervised approaches to a choice of data transformations, even when this was not the case in the original formulations. They also allow to choose whether the representation should be invariant or distinctive w.r.t. each effect and tell which combinations are valid, thus allowing us to explore the space of combinations systematically. We show in this manner that being invariant to certain transformations and distinctive to others is critical to learning effective video representations, improving the state-of-the-art by a large margin, and even surpassing supervised pretraining. We demonstrate results on a variety of downstream video and audio classification and retrieval tasks, on datasets such as HMDB-51, UCF-101, DCASE2014, ESC-50 and VGG-Sound. In particular, we achieve new state-of-the-art accuracies of 72.8% on HMDB-51 and 95.2% on UCF-101.",/pdf/925a3ab98e402eba7e2993a85a57969dfdf4ca6b.pdf,graph;zero_few-shot;representation;multimodal;self-supervision,https://scholar.google.com/scholar?q=Multi-modal+Self-Supervision+from+Generalized+Data+Transformations
Explainable Subgraph Reasoning for Forecasting on Temporal Knowledge Graphs,2021,ICLR,"['Zhen Han', 'Peng Chen', 'Yunpu Ma', 'Volker Tresp']",poster,"['Temporal knowledge graph', 'future link prediction', 'graph neural network', 'subgraph reasoning.']","Modeling time-evolving knowledge graphs (KGs) has recently gained increasing interest. Here, graph representation learning has become the dominant paradigm for link prediction on temporal KGs. However, the embedding-based approaches largely operate in a black-box fashion, lacking the ability to interpret their predictions. This paper provides a link forecasting framework that reasons over query-relevant subgraphs of temporal KGs and jointly models the structural dependencies and the temporal dynamics. Especially, we propose a temporal relational attention mechanism and a novel reverse representation update scheme to guide the extraction of an enclosing subgraph around the query. The subgraph is expanded by an iterative sampling of temporal neighbors and by attention propagation. Our approach provides human-understandable evidence explaining the forecast. We evaluate our model on four benchmark temporal knowledge graphs for the link forecasting task. While being more explainable, our model obtains a relative improvement of up to 20 $\%$ on Hits@1 compared to the previous best temporal KG forecasting method. We also conduct a survey with 53 respondents, and the results show that the evidence extracted by the model for link forecasting is aligned with human understanding. ",/pdf/0ab0ca1b52f6655da73e49f5bd22facb0665152b.pdf,graph;transformer;representation;multimodal,https://scholar.google.com/scholar?q=Explainable+Subgraph+Reasoning+for+Forecasting+on+Temporal+Knowledge+Graphs
Grounded Language Learning Fast and Slow,2021,ICLR,"['Felix Hill', 'Olivier Tieleman', 'Tamara von Glehn', 'Nathaniel Wong', 'Hamza Merzic', 'Stephen Clark']",poster,"['language', 'cognition', 'fast-mapping', 'grounding', 'word-learning', 'memory', 'meta-learning']","Recent work has shown that large text-based neural language models acquire a surprising propensity for one-shot learning. Here, we show that an agent situated in a simulated 3D world, and endowed with a novel dual-coding external memory, can exhibit similar one-shot word learning when trained with conventional RL algorithms. After a single introduction to a novel object via visual perception and language (""This is a dax""), the agent can manipulate the object as instructed (""Put the dax on the bed""), combining short-term, within-episode knowledge of the nonsense word with long-term lexical and motor knowledge. We find that, under certain training conditions and with a particular memory writing mechanism, the agent's one-shot word-object binding generalizes to novel exemplars within the same ShapeNet category, and is effective in settings with unfamiliar numbers of objects. We further show how dual-coding memory can be exploited as a signal for intrinsic motivation, stimulating the agent to seek names for objects that may be useful later. Together, the results demonstrate that deep neural networks can exploit meta-learning, episodic memory and an explicitly multi-modal environment to account for 'fast-mapping', a fundamental pillar of human cognitive development and a potentially transformative capacity for artificial agents.   ",/pdf/e357c41d68e8a24bfdaba368a3b2baa867fa25e2.pdf,reinforcement learning;zero_few-shot;meta-learning;multimodal;3d,https://scholar.google.com/scholar?q=Grounded+Language+Learning+Fast+and+Slow
Learning Spatiotemporal Features via Video and Text Pair Discrimination,2021,ICLR,"['Tianhao Li', 'Limin Wang']",poster,"['Spatiotemporal Feature Learning', 'Video and Text Pair Discrimination', 'Self-/Weakly Supervised Learning']","Current video representations heavily rely on learning from manually annotated video datasets which are time-consuming and expensive to acquire. We observe videos are naturally accompanied by abundant text information such as YouTube titles and Instagram captions. In this paper, we leverage this visual-textual connection to learn spatiotemporal features in an efficient weakly-supervised manner. We present a general cross-modal pair discrimination (CPD) framework to capture this correlation between a video and its associated text. We train our CPD models on both standard video dataset (Kinetics-210k) and uncurated web video dataset (Instagram-300k) to demonstrate its effectiveness. Without further fine-tuning, the learnt models obtain competitive results for action classification on Kinetics under the linear classification protocol. Moreover, our visual model provides an effective initialization to fine-tune on downstream tasks, which yields a remarkable performance gain for action recognition on UCF101 and HMDB51, compared with the existing state-of-the-art self-supervised training methods. In addition, our CPD demonstrates that pre-training on a relatively small dataset is able to yield a comparable performance to those methods of using order magnitude more data, which is meaningful and practicable for the scenarios with limited computational facilities.",/pdf/d2c133ea67d988b7aeb8e4d1b7d522cbf04bfeaf.pdf,zero_few-shot;representation;multimodal,https://scholar.google.com/scholar?q=Learning+Spatiotemporal+Features+via+Video+and+Text+Pair+Discrimination
Unsupervised Cross-lingual Representation Learning for Speech Recognition,2021,ICLR,"['Alexis Conneau', 'Alexei Baevski', 'Ronan Collobert', 'Abdelrahman Mohamed', 'Michael Auli']",poster,"['Deep learning', 'speech processing', 'multilingual modeling', 'cross-lingual']","This paper presents XLSR which learns cross-lingual speech representations by pretraining a single model from the raw waveform of speech in multiple languages. We build on wav2vec 2.0 which is trained by solving a contrastive task over masked latent speech representations and jointly learns a quantization of the latents shared across languages. The resulting model is fine-tuned on labeled data and experiments show that cross-lingual pretraining significantly outperforms monolingual pretraining. On the CommonVoice benchmark, XLSR shows a relative phoneme error rate reduction of 72% compared to the best known results. On BABEL, our approach improves word error rate by 16% relative compared to a comparable system. Our approach enables a single multilingual speech recognition model which is competitive to strong individual models. Analysis shows that the latent discrete speech representations are shared across languages with increased sharing for related languages.",/pdf/29371e08bbc339bfa5d49ff4c9e15ed5ae57b5d0.pdf,representation;contrastive learning;multimodal,https://scholar.google.com/scholar?q=Unsupervised+Cross-lingual+Representation+Learning+for+Speech+Recognition
DINO: A Conditional Energy-Based GAN for Domain Translation,2021,ICLR,"['Konstantinos Vougioukas', 'Stavros Petridis', 'Maja Pantic']",poster,"['Generative Modelling', 'Domain Translation', 'Conditional GANs', 'Energy-Based GANs']","Domain translation is the process of transforming data from one domain to another while preserving the common semantics. Some of the most popular domain translation systems are based on conditional generative adversarial networks, which use source domain data to drive the generator and as an input to the discriminator. However, this approach does not enforce the preservation of shared semantics since the conditional input can often be ignored by the discriminator. We propose an alternative method for conditioning and present a new framework, where two networks are simultaneously trained, in a supervised manner, to perform domain translation in opposite directions. Our method is not only better at capturing the shared information between two domains but is more generic and can be applied to a broader range of problems. The proposed framework performs well even in challenging cross-modal translations, such as video-driven speech reconstruction, for which other systems struggle to maintain correspondence.",/pdf/1770fc1a0716d2fde0cefb49d59d540311331789.pdf,graph;generative model;multimodal,https://scholar.google.com/scholar?q=DINO:+A+Conditional+Energy-Based+GAN+for+Domain+Translation
Cross-Modal Retrieval Augmentation for Multi-Modal Classification,2021,ICLR,"['Shir Gur', 'Natalia Neverova', 'Chris Stauffer', 'Ser-Nam Lim', 'Douwe Kiela', 'Austin Reiter']",poster,"['Multi-Modal', 'VQA', 'Retrieval']","Recent advances in using retrieval components over external knowledge sources have shown impressive results for a variety of downstream tasks in natural language processing. Here, we explore the use of unstructured external knowledge sources of images and their corresponding captions for improving visual question answering (VQA). First, we train a novel alignment model for embedding images and captions in the same space, which achieves state-of-the-art image-caption retrieval performance w.r.t. similar methods.
Second, we show that retrieval-augmented multi-modal transformers using the trained alignment model
significantly improve results on VQA over strong baselines.
We further conduct extensive experiments to establish the promise of this approach, and examine novel applications for inference time such as hot-swapping indices.",/pdf/81da21846e7fa5586bc34982e8a31e85cb0ee0d2.pdf,transformer;inference;augmentation;multimodal,https://scholar.google.com/scholar?q=Cross-Modal+Retrieval+Augmentation+for+Multi-Modal+Classification
Reusing Preprocessing Data as Auxiliary Supervision in Conversational Analysis,2021,ICLR,"['Joshua Yee Kim', 'Kalina Yacef']",poster,"['Multitask Learning', 'Multimodal Conversational Analysis']","Conversational analysis systems are trained using noisy human labels and often require heavy preprocessing during multi-modal feature extraction. Using noisy labels in single-task learning increases the risk of over-fitting. However, auxiliary tasks could improve the performance of the primary task learning. This approach is known as Primary Multi-Task Learning (MTL). A challenge of MTL is the selection of beneficial auxiliary tasks that avoid negative transfer. In this paper, we explore how the preprocessed data used for feature engineering can be re-used as auxiliary tasks in Primary MTL, thereby promoting the productive use of data in the form of auxiliary supervision learning. Our main contributions are: (1) the identification of sixteen beneficially auxiliary tasks, (2) the method of distributing learning capacity between the primary and auxiliary tasks, and (3) the relative supervision hierarchy between the primary and auxiliary tasks. Extensive experiments on IEMOCAP and SEMAINE data validate the improvements over single-task approaches, and suggest that it may generalize across multiple primary tasks.",/pdf/da2a1adc3badad1b7601fdfc2d1972c6b1843a75.pdf,graph;transfer learning;multi-task;multimodal,https://scholar.google.com/scholar?q=Reusing+Preprocessing+Data+as+Auxiliary+Supervision+in+Conversational+Analysis
