Title,Year,Source,Authors,Class,topic
Learning Causal Models from Conditional Moment Restrictions by Importance Weighting,2022,ICLR,"Masahiro Kato, Masaaki Imaizumi, Kenichiro McAlinn, Shota Yasui, Haruo Kakehi",spotlight,
Scalable One-Pass Optimisation of High-Dimensional Weight-Update Hyperparameters by Implicit Differentiation,2022,ICLR,"Ross M Clarke, Elre Talea Oldewage, José Miguel Hernández-Lobato",spotlight,
Sample Efficient Deep Reinforcement Learning via Uncertainty Estimation,2022,ICLR,"Vincent Mai, Kaustubh Mani, Liam Paull",spotlight,reinforcement learning
"Learning Pruning-Friendly Networks via Frank-Wolfe: One-Shot, Any-Sparsity, And No Retraining",2022,ICLR,"Lu Miao, Xiaolong Luo, Tianlong Chen, Wuyang Chen, Dong Liu, Zhangyang Wang",spotlight,
Learning transferable motor skills with hierarchical latent mixture policies,2022,ICLR,"Dushyant Rao, Fereshteh Sadeghi, Leonard Hasenclever, Markus Wulfmeier, Martina Zambelli, Giulia Vezzani, Dhruva Tirumala, Yusuf Aytar, Josh Merel, Nicolas Heess, raia hadsell",spotlight,transfer learning
Compositional Training for End-to-End Deep AUC Maximization,2022,ICLR,"Zhuoning Yuan, Zhishuai Guo, Nitesh Chawla, Tianbao Yang",spotlight,
Explanations of Black-Box Models based on Directional Feature Interactions,2022,ICLR,"Aria Masoomi, Davin Hill, Zhonghui Xu, Craig P Hersh, Edwin K. Silverman, Peter J. Castaldi, Stratis Ioannidis, Jennifer Dy",spotlight,
On Lottery Tickets and Minimal Task Representations in Deep Reinforcement Learning,2022,ICLR,"Marc Vischer, Robert Tjarko Lange, Henning Sprekeler",spotlight,reinforcement learning/representation
Self-supervised Learning is More Robust to Dataset Imbalance,2022,ICLR,"Hong Liu, Jeff Z. HaoChen, Adrien Gaidon, Tengyu Ma",spotlight,zero_few-shot
Ab-Initio Potential Energy Surfaces by Pairing GNNs with Neural Wave Functions,2022,ICLR,"Nicholas Gao, Stephan Günnemann",spotlight,
Near-Optimal Reward-Free Exploration for Linear Mixture MDPs with Plug-in Solver,2022,ICLR,"Xiaoyu Chen, Jiachen Hu, Lin Yang, Liwei Wang",spotlight,
Meta Discovery: Learning to Discover Novel Classes given Very Limited Data,2022,ICLR,"Haoang Chi, Feng Liu, Wenjing Yang, Long Lan, Tongliang Liu, Bo Han, Gang Niu, Mingyuan Zhou, Masashi Sugiyama",spotlight,meta-learning
Constrained Policy Optimization via Bayesian World Models,2022,ICLR,"Yarden As, Ilnura Usmanova, Sebastian Curi, Andreas Krause",spotlight,optimization/bayesian
VAE Approximation Error: ELBO and Exponential Families,2022,ICLR,"Alexander Shekhovtsov, Dmitrij Schlesinger, Boris Flach",spotlight,
Generalized Decision Transformer for Offline Hindsight Information Matching,2022,ICLR,"Hiroki Furuta, Yutaka Matsuo, Shixiang Shane Gu",spotlight,transformer
Unifying Likelihood-free Inference with Black-box Optimization and Beyond,2022,ICLR,"Dinghuai Zhang, Jie Fu, Yoshua Bengio, Aaron Courville",spotlight,optimization/inference
DEPTS: Deep Expansion Learning for Periodic Time Series Forecasting,2022,ICLR,"Wei Fan, Shun Zheng, Xiaohan Yi, Wei Cao, Yanjie Fu, Jiang Bian, Tie-Yan Liu",spotlight,
"Evaluation Metrics for Graph Generative Models: Problems, Pitfalls, and Practical Solutions",2022,ICLR,"Leslie O'Bray, Max Horn, Bastian Rieck, Karsten Borgwardt",spotlight,graph/generative model/metric
Natural Posterior Network: Deep Bayesian Predictive Uncertainty for Exponential Family Distributions,2022,ICLR,"Bertrand Charpentier, Oliver Borchert, Daniel Zügner, Simon Geisler, Stephan Günnemann",spotlight,bayesian
Learning Altruistic Behaviours in Reinforcement Learning without External Rewards,2022,ICLR,"Tim Franzmeyer, Mateusz Malinowski, Joao F. Henriques",spotlight,reinforcement learning
Context-Aware Sparse Deep Coordination Graphs,2022,ICLR,"Tonghan Wang, Liang Zeng, Weijun Dong, Qianlan Yang, Yang Yu, Chongjie Zhang",spotlight,graph/sparse
On the approximation properties of recurrent encoder-decoder architectures,2022,ICLR,"Zhong Li, Haotian Jiang, Qianxiao Li",spotlight,
Pixelated Butterfly: Simple and Efficient Sparse training for Neural Network Models,2022,ICLR,"Beidi Chen, Tri Dao, Kaizhao Liang, Jiaming Yang, Zhao Song, Atri Rudra, Christopher Re",spotlight,sparse
8-bit Optimizers via Block-wise Quantization,2022,ICLR,"Tim Dettmers, Mike Lewis, Sam Shleifer, Luke Zettlemoyer",spotlight,
Finding Biological Plausibility for Adversarially Robust Features via Metameric Tasks,2022,ICLR,"Anne Harrington, Arturo Deza",spotlight,meta-learning
Omni-Dimensional Dynamic Convolution,2022,ICLR,"Chao Li, Aojun Zhou, Anbang Yao",spotlight,
EViT: Expediting Vision Transformers via Token Reorganizations,2022,ICLR,"Youwei Liang, Chongjian GE, Zhan Tong, Yibing Song, Jue Wang, Pengtao Xie",spotlight,transformer
D-CODE: Discovering Closed-form ODEs from Observed Trajectories,2022,ICLR,"Zhaozhi Qian, Krzysztof Kacprzyk, Mihaela van der Schaar",spotlight,
Spanning Tree-based Graph Generation for Molecules,2022,ICLR,"Sungsoo Ahn, Binghong Chen, Tianzhe Wang, Le Song",spotlight,graph/generative model
Policy improvement by planning with Gumbel,2022,ICLR,"Ivo Danihelka, Arthur Guez, Julian Schrittwieser, David Silver",spotlight,
Learning Optimal Conformal Classifiers,2022,ICLR,"David Stutz, Krishnamurthy Dj Dvijotham, Ali Taylan Cemgil, Arnaud Doucet",spotlight,
Multitask Prompted Training Enables Zero-Shot Task Generalization,2022,ICLR,"Victor Sanh, Albert Webson, Colin Raffel, Stephen Bach, Lintang Sutawika, Zaid Alyafeai, Antoine Chaffin, Arnaud Stiegler, Arun Raja, Manan Dey, M Saiful Bari, Canwen Xu, Urmish Thakker, Shanya Sharma Sharma, Eliza Szczechla, Taewoon Kim, Gunjan Chhablani, Nihal Nayak, Debajyoti Datta, Jonathan Chang, Mike Tian-Jian Jiang, Han Wang, Matteo Manica, Sheng Shen, Zheng Xin Yong, Harshit Pandey, Rachel Bawden, Thomas Wang, Trishala Neeraj, Jos Rozen, Abheesht Sharma, Andrea Santilli, Thibault Fevry, Jason Alan Fries, Ryan Teehan, Teven Le Scao, Stella Biderman, Leo Gao, Thomas Wolf, Alexander M Rush",spotlight,zero_few-shot
Continuous-Time Meta-Learning with Forward Mode Differentiation,2022,ICLR,"Tristan Deleu, David Kanaa, Leo Feng, Giancarlo Kerg, Yoshua Bengio, Guillaume Lajoie, Pierre-Luc Bacon",spotlight,meta-learning
On the relation between statistical learning and perceptual distances,2022,ICLR,"Alexander Hepburn, Valero Laparra, Raul Santos-Rodriguez, Johannes Ballé, Jesus Malo",spotlight,
Implicit Bias of Projected Subgradient Method Gives Provable Robust Recovery of Subspaces of Unknown Codimension,2022,ICLR,"Paris Giampouras, Benjamin David Haeffele, Rene Vidal",spotlight,
On the Optimal Memorization Power of ReLU Neural Networks,2022,ICLR,"Gal Vardi, Gilad Yehudai, Ohad Shamir",spotlight,
Programmatic Reinforcement Learning without Oracles,2022,ICLR,"Wenjie Qiu, He Zhu",spotlight,reinforcement learning
When Vision Transformers Outperform ResNets without Pre-training or Strong Data Augmentations,2022,ICLR,"Xiangning Chen, Cho-Jui Hsieh, Boqing Gong",spotlight,transformer/augmentation
Online Hyperparameter Meta-Learning with Hypergradient Distillation,2022,ICLR,"Hae Beom Lee, Hayeon Lee, JaeWoong Shin, Eunho Yang, Timothy Hospedales, Sung Ju Hwang",spotlight,online learning/meta-learning/distillation
Tighter Sparse Approximation Bounds for ReLU Neural Networks,2022,ICLR,"Carles Domingo-Enrich, Youssef Mroueh",spotlight,sparse
Long Expressive Memory for Sequence Modeling,2022,ICLR,"T. Konstantin Rusch, Siddhartha Mishra, N. Benjamin Erichson, Michael W. Mahoney",spotlight,
Anomaly Transformer: Time Series Anomaly Detection with Association Discrepancy,2022,ICLR,"Jiehui Xu, Haixu Wu, Jianmin Wang, Mingsheng Long",spotlight,transformer
Progressive Distillation for Fast Sampling of Diffusion Models,2022,ICLR,"Tim Salimans, Jonathan Ho",spotlight,distillation/diffusion models
A General Analysis of Example-Selection for Stochastic Gradient Descent,2022,ICLR,"Yucheng Lu, Si Yi Meng, Christopher De Sa",spotlight,
Assessing Generalization of SGD via Disagreement,2022,ICLR,"Yiding Jiang, Vaishnavh Nagarajan, Christina Baek, J Zico Kolter",spotlight,
Generative Planning for Temporally Coordinated Exploration in Reinforcement Learning,2022,ICLR,"Haichao Zhang, Wei Xu, Haonan Yu",spotlight,reinforcement learning/generative model
Pessimistic Bootstrapping for Uncertainty-Driven Offline Reinforcement Learning,2022,ICLR,"Chenjia Bai, Lingxiao Wang, Zhuoran Yang, Zhi-Hong Deng, Animesh Garg, Peng Liu, Zhaoran Wang",spotlight,reinforcement learning
Equivariant Subgraph Aggregation Networks,2022,ICLR,"Beatrice Bevilacqua, Fabrizio Frasca, Derek Lim, Balasubramaniam Srinivasan, Chen Cai, Gopinath Balamurugan, Michael M. Bronstein, Haggai Maron",spotlight,graph
How Do Vision Transformers Work?,2022,ICLR,"Namuk Park, Songkuk Kim",spotlight,transformer
Variational methods for simulation-based inference,2022,ICLR,"Manuel Glöckler, Michael Deistler, Jakob H. Macke",spotlight,inference
Tackling the Generative Learning Trilemma with Denoising Diffusion GANs,2022,ICLR,"Zhisheng Xiao, Karsten Kreis, Arash Vahdat",spotlight,generative model
Imbedding Deep Neural Networks,2022,ICLR,"Andrew Corbett, Dmitry Kangin",spotlight,
Understanding and Preventing Capacity Loss in Reinforcement Learning,2022,ICLR,"Clare Lyle, Mark Rowland, Will Dabney",spotlight,reinforcement learning
Source-Free Adaptation to Measurement Shift via Bottom-Up Feature Restoration,2022,ICLR,"Cian Eastwood, Ian Mason, Chris Williams, Bernhard Schölkopf",spotlight,
The Inductive Bias of In-Context Learning: Rethinking Pretraining Example Design,2022,ICLR,"Yoav Levine, Noam Wies, Daniel Jannai, Dan Navon, Yedid Hoshen, Amnon Shashua",spotlight,
Emergent Communication at Scale,2022,ICLR,"Rahma Chaabouni, Florian Strub, Florent Altché, Eugene Tarassov, Corentin Tallec, Elnaz Davoodi, Kory Wallace Mathewson, Olivier Tieleman, Angeliki Lazaridou, Bilal Piot",spotlight,
Superclass-Conditional Gaussian Mixture Model For Learning Fine-Grained Embeddings,2022,ICLR,"Jingchao Ni, Wei Cheng, Zhengzhang Chen, Takayoshi Asakura, Tomoya Soma, Sho Kato, Haifeng Chen",spotlight,
SHINE: SHaring the INverse Estimate from the forward pass for bi-level optimization and implicit models,2022,ICLR,"Zaccharie Ramzi, Florian Mannel, Shaojie Bai, Jean-Luc Starck, Philippe Ciuciu, Thomas Moreau",spotlight,optimization
Towards Deployment-Efficient Reinforcement Learning: Lower Bound and Optimality,2022,ICLR,"Jiawei Huang, Jinglin Chen, Li Zhao, Tao Qin, Nan Jiang, Tie-Yan Liu",spotlight,reinforcement learning/zero_few-shot
Task Relatedness-Based Generalization Bounds for Meta Learning,2022,ICLR,"Jiechao Guan, Zhiwu Lu",spotlight,meta-learning
IntSGD: Adaptive Floatless Compression of Stochastic Gradients,2022,ICLR,"Konstantin Mishchenko, Bokun Wang, Dmitry Kovalev, Peter Richtárik",spotlight,adaptive
PAC-Bayes Information Bottleneck,2022,ICLR,"Zifeng Wang, Shao-Lun Huang, Ercan Engin Kuruoglu, Jimeng Sun, Xi Chen, Yefeng Zheng",spotlight,bayesian
Byzantine-Robust Learning on Heterogeneous Datasets via Bucketing,2022,ICLR,"Sai Praneeth Karimireddy, Lie He, Martin Jaggi",spotlight,
Understanding the Role of Self Attention for Efficient Speech Recognition,2022,ICLR,"Kyuhong Shim, Jungwook Choi, Wonyong Sung",spotlight,transformer
Label Encoding for Regression Networks,2022,ICLR,"Deval Shah, Zi Yu Xue, Tor Aamodt",spotlight,
Equivariant Transformers for Neural Network based Molecular Potentials,2022,ICLR,"Philipp Thölke, Gianni De Fabritiis",spotlight,transformer
SGD Can Converge to Local Maxima,2022,ICLR,"Liu Ziyin, Botao Li, James B Simon, Masahito Ueda",spotlight,
Hybrid Local SGD for Federated Learning with Heterogeneous Communications,2022,ICLR,"Yuanxiong Guo, Ying Sun, Rui Hu, Yanmin Gong",spotlight,federated learning
Increasing the Cost of Model Extraction with Calibrated Proof of Work,2022,ICLR,"Adam Dziedzic, Muhammad Ahmad Kaleem, Yu Shen Lu, Nicolas Papernot",spotlight,
Learning the Dynamics of Physical Systems from Sparse Observations with Finite Element Networks,2022,ICLR,"Marten Lienen, Stephan Günnemann",spotlight,sparse
Probabilistic Implicit Scene Completion,2022,ICLR,"Dongsu Zhang, Changwoon Choi, Inbum Park, Young Min Kim",spotlight,
Improving Federated Learning Face Recognition via Privacy-Agnostic Clusters,2022,ICLR,"Qiang Meng, Feng Zhou, Hainan Ren, Tianshu Feng, Guochao Liu, Yuanqing Lin",spotlight,federated learning
Learning to Downsample for Segmentation of Ultra-High Resolution Images,2022,ICLR,"Chen Jin, Ryutaro Tanno, Thomy Mertzanidou, Eleftheria Panagiotaki, Daniel C. Alexander",poster,segmentation
Variational Neural Cellular Automata,2022,ICLR,"Rasmus Berg Palm, Miguel González Duque, Shyam Sudhakaran, Sebastian Risi",poster,
Wish you were here: Hindsight Goal Selection for long-horizon dexterous manipulation,2022,ICLR,"Todor Davchev, Oleg Olegovich Sushkov, Jean-Baptiste Regli, Stefan Schaal, Yusuf Aytar, Markus Wulfmeier, Jon Scholz",poster,
L0-Sparse Canonical Correlation Analysis,2022,ICLR,"Ofir Lindenbaum, Moshe Salhov, Amir Averbuch, Yuval Kluger",poster,sparse
Recycling Model Updates in Federated Learning: Are Gradient Subspaces Low-Rank?,2022,ICLR,"Sheikh Shams Azam, Seyyedali Hosseinalipour, Qiang Qiu, Christopher Brinton",poster,zero_few-shot/federated learning/low-rank
Is Homophily a Necessity for Graph Neural Networks?,2022,ICLR,"Yao Ma, Xiaorui Liu, Neil Shah, Jiliang Tang",poster,graph
DEGREE: Decomposition Based Explanation for Graph Neural Networks,2022,ICLR,"Qizhang Feng, Ninghao Liu, Fan Yang, Ruixiang Tang, Mengnan Du, Xia Hu",poster,graph
Improving Mutual Information Estimation with Annealed and Energy-Based Bounds,2022,ICLR,"Rob Brekelmans, Sicong Huang, Marzyeh Ghassemi, Greg Ver Steeg, Roger Baker Grosse, Alireza Makhzani",poster,
Sequence Approximation using Feedforward Spiking Neural Network for Spatiotemporal Learning: Theory and Optimization Methods,2022,ICLR,"Xueyuan She, Saurabh Dash, Saibal Mukhopadhyay",poster,optimization
Diverse Client Selection for Federated Learning via Submodular Maximization,2022,ICLR,"Ravikumar Balakrishnan, Tian Li, Tianyi Zhou, Nageen Himayat, Virginia Smith, Jeff Bilmes",poster,federated learning
From Intervention to Domain Transportation: A Novel Perspective to Optimize Recommendation,2022,ICLR,"Da Xu, Yuting Ye, Chuanwei Ruan, Evren Korpeoglu, Sushant Kumar, Kannan Achan",poster,
Variational Predictive Routing with Nested Subjective Timescales,2022,ICLR,"Alexey Zakharov, Qinghai Guo, Zafeirios Fountas",poster,
Sample and Computation Redistribution for Efficient Face Detection,2022,ICLR,"Jia Guo, Jiankang Deng, Alexandros Lattas, Stefanos Zafeiriou",poster,
Sound Adversarial Audio-Visual Navigation,2022,ICLR,"Yinfeng Yu, Wenbing Huang, Fuchun Sun, Changan Chen, Yikai Wang, Xiaohong Liu",poster,
Out-of-distribution Generalization in the Presence of Nuisance-Induced Spurious Correlations,2022,ICLR,"Aahlad Manas Puli, Lily H Zhang, Eric Karl Oermann, Rajesh Ranganath",poster,
AEVA: Black-box Backdoor Detection Using Adversarial Extreme Value Analysis,2022,ICLR,"Junfeng Guo, Ang Li, Cong Liu",poster,
Resonance in Weight Space: Covariate Shift Can Drive Divergence of SGD with Momentum,2022,ICLR,"Kirby Banman, Garnet Liam Peet-Pare, Nidhi Hegde, Alona Fyshe, Martha White",poster,
Top-label calibration and multiclass-to-binary reductions,2022,ICLR,"Chirag Gupta, Aaditya Ramdas",poster,
Anisotropic Random Feature Regression in High Dimensions,2022,ICLR,"Gabriel Mel, Jeffrey Pennington",poster,
Back2Future: Leveraging Backfill Dynamics for Improving Real-time Predictions in Future,2022,ICLR,"Harshavardhan Kamarthi, Alexander Rodríguez, B. Aditya Prakash",poster,
Approximation and Learning with Deep Convolutional Models: a Kernel Perspective,2022,ICLR,Alberto Bietti,poster,
Value Function Spaces: Skill-Centric State Abstractions for Long-Horizon Reasoning,2022,ICLR,"Dhruv Shah, Peng Xu, Yao Lu, Ted Xiao, Alexander T Toshev, Sergey Levine, brian ichter",poster,
Fast Regression for Structured Inputs,2022,ICLR,"Raphael A Meyer, Cameron N Musco, Christopher P Musco, David Woodruff, Samson Zhou",poster,
CrossBeam: Learning to Search in Bottom-Up Program Synthesis,2022,ICLR,"Kensen Shi, Hanjun Dai, Kevin Ellis, Charles Sutton",poster,
PEARL: Data Synthesis via Private Embeddings and Adversarial Reconstruction Learning,2022,ICLR,"Seng Pei Liew, Tsubasa Takahashi, Michihiko Ueno",poster,
Divisive Feature Normalization Improves Image Recognition Performance in AlexNet,2022,ICLR,"Michelle Miller, SueYeon Chung, Kenneth D. Miller",poster,
Evaluating Distributional Distortion in Neural Language Modeling,2022,ICLR,"Benjamin LeBrun, Alessandro Sordoni, Timothy J. O'Donnell",poster,
MaGNET: Uniform Sampling from Deep Generative Network Manifolds Without Retraining,2022,ICLR,"Ahmed Imtiaz Humayun, Randall Balestriero, Richard Baraniuk",poster,generative model
Neural Contextual Bandits with Deep Representation and Shallow Exploration,2022,ICLR,"Pan Xu, Zheng Wen, Handong Zhao, Quanquan Gu",poster,zero_few-shot/representation
PI3NN: Out-of-distribution-aware Prediction Intervals from Three Neural Networks,2022,ICLR,"Siyan Liu, Pei Zhang, Dan Lu, Guannan Zhang",poster,
Discriminative Similarity for Data Clustering,2022,ICLR,"Yingzhen Yang, Ping Li",poster,
It Takes Four to Tango: Multiagent Self Play for Automatic Curriculum Generation,2022,ICLR,"Yuqing Du, Pieter Abbeel, Aditya Grover",poster,reinforcement learning/generative model
CROP: Certifying Robust Policies for Reinforcement Learning through Functional Smoothing,2022,ICLR,"Fan Wu, Linyi Li, Zijian Huang, Yevgeniy Vorobeychik, Ding Zhao, Bo Li",poster,reinforcement learning
Neural Link Prediction with Walk Pooling,2022,ICLR,"Liming Pan, Cheng Shi, Ivan Dokmanić",poster,
On the Convergence of Certified Robust Training with Interval Bound Propagation,2022,ICLR,"Yihan Wang, Zhouxing Shi, Quanquan Gu, Cho-Jui Hsieh",poster,
Pretraining Text Encoders with Adversarial Mixture of Training Signal Generators,2022,ICLR,"Yu Meng, Chenyan Xiong, Payal Bajaj, saurabh tiwary, Paul N. Bennett, Jiawei Han, Xia Song",poster,
Towards Training Billion Parameter Graph Neural Networks for Atomic Simulations,2022,ICLR,"Anuroop Sriram, Abhishek Das, Brandon M Wood, Siddharth Goyal, C. Lawrence Zitnick",poster,graph
Understanding and Leveraging Overparameterization in Recursive Value Estimation,2022,ICLR,"Chenjun Xiao, Bo Dai, Jincheng Mei, Oscar A Ramirez, Ramki Gummadi, Chris Harris, Dale Schuurmans",poster,
Optimization and Adaptive Generalization of Three layer Neural Networks,2022,ICLR,"Khashayar Gatmiry, Stefanie Jegelka, Jonathan Kelner",poster,optimization/adaptive
Non-Parallel Text Style Transfer with Self-Parallel Supervision,2022,ICLR,"Ruibo Liu, Chongyang Gao, Chenyan Jia, Guangxuan Xu, Soroush Vosoughi",poster,transfer learning
