Title,Year,Source,Authors,Class,topic
Reweighting Augmented Samples by Minimizing the Maximal Expected Loss,2022,ICLR,"Mingyang Yi, Lu Hou, Lifeng Shang, Xin Jiang, Qun Liu, Zhi-Ming Ma",poster,augmentation
Learning to Represent Action Values as a Hypergraph on the Action Vertices,2022,ICLR,"Arash Tavakoli, Mehdi Fatemi, Petar Kormushev",poster,graph
Shapley Explanation Networks,2022,ICLR,"Rui Wang, Xiaoqian Wang, David I. Inouye",poster,
NBDT: Neural-Backed Decision Tree,2022,ICLR,"Alvin Wan, Lisa Dunlap, Daniel Ho, Jihan Yin, Scott Lee, Suzanne Petryk, Sarah Adel Bargal, Joseph E. Gonzalez",poster,
Denoising Diffusion Implicit Models,2022,ICLR,"Jiaming Song, Chenlin Meng, Stefano Ermon",poster,
GShard: Scaling Giant Models with Conditional Computation and Automatic Sharding,2022,ICLR,"Dmitry Lepikhin, HyoukJoong Lee, Yuanzhong Xu, Dehao Chen, Orhan Firat, Yanping Huang, Maxim Krikun, Noam Shazeer, Zhifeng Chen",poster,transformer
What Should Not Be Contrastive in Contrastive Learning,2022,ICLR,"Tete Xiao, Xiaolong Wang, Alexei A Efros, Trevor Darrell",poster,contrastive learning
On Data-Augmentation and Consistency-Based Semi-Supervised Learning,2022,ICLR,"Atin Ghosh, Alexandre H. Thiery",poster,augmentation
Diverse Video Generation using a Gaussian Process Trigger,2022,ICLR,"Gaurav Shrivastava, Abhinav Shrivastava",poster,generative model
Monotonic Kronecker-Factored Lattice,2022,ICLR,"William Taylor Bakst, Nobuyuki Morioka, Erez Louidor",poster,
Auto Seg-Loss: Searching Metric Surrogates for Semantic Segmentation,2022,ICLR,"Hao Li, Chenxin Tao, Xizhou Zhu, Xiaogang Wang, Gao Huang, Jifeng Dai",poster,metric/segmentation
Combining Physics and Machine Learning for Network Flow Estimation,2022,ICLR,"Arlei Lopes da Silva, Furkan Kocayusufoglu, Saber Jafarpour, Francesco Bullo, Ananthram Swami, Ambuj Singh",poster,zero_few-shot/flow
NeMo: Neural Mesh Models of Contrastive Features for Robust 3D Pose Estimation,2022,ICLR,"Angtian Wang, Adam Kortylewski, Alan Yuille",poster,contrastive learning
How to Find Your Friendly Neighborhood: Graph Attention Design with Self-Supervision,2022,ICLR,"Dongkwan Kim, Alice Oh",poster,graph/transformer
MiCE: Mixture of Contrastive Experts for Unsupervised Image Clustering,2022,ICLR,"Tsung Wei Tsai, Chongxuan Li, Jun Zhu",poster,contrastive learning
Anytime Sampling for Autoregressive Models via Ordered Autoencoding,2022,ICLR,"Yilun Xu, Yang Song, Sahaj Garg, Linyuan Gong, Rui Shu, Aditya Grover, Stefano Ermon",poster,
Initialization and Regularization of Factorized Neural Layers,2022,ICLR,"Mikhail Khodak, Neil A. Tenenholtz, Lester Mackey, Nicolo Fusi",poster,
CO2: Consistent Contrast for Unsupervised Visual Representation Learning,2022,ICLR,"Chen Wei, Huiyu Wang, Wei Shen, Alan Yuille",poster,representation
DC3: A learning method for optimization with hard constraints,2022,ICLR,"Priya L. Donti, David Rolnick, J Zico Kolter",poster,optimization
Enforcing robust control guarantees within neural network policies,2022,ICLR,"Priya L. Donti, Melrose Roderick, Mahyar Fazlyab, J Zico Kolter",poster,
Robust and Generalizable Visual Representation Learning via Random Convolutions,2022,ICLR,"Zhenlin Xu, Deyi Liu, Junlin Yang, Colin Raffel, Marc Niethammer",poster,representation
WrapNet: Neural Net Inference with Ultra-Low-Precision Arithmetic,2022,ICLR,"Renkun Ni, Hong-min Chu, Oscar Castaneda, Ping-yeh Chiang, Christoph Studer, Tom Goldstein",poster,zero_few-shot/inference
Rank the Episodes: A Simple Approach for Exploration in Procedurally-Generated Environments,2022,ICLR,"Daochen Zha, Wenye Ma, Lei Yuan, Xia Hu, Ji Liu",poster,
Stochastic Security: Adversarial Defense Using Long-Run Dynamics of Energy-Based Models,2022,ICLR,"Mitch Hill, Jonathan Craig Mitchell, Song-Chun Zhu",poster,
Nearest Neighbor Machine Translation,2022,ICLR,"Urvashi Khandelwal, Angela Fan, Dan Jurafsky, Luke Zettlemoyer, Mike Lewis",poster,
Learning Hyperbolic Representations of Topological Features,2022,ICLR,"Panagiotis Kyriakis, Iordanis Fostiropoulos, Paul Bogdan",poster,representation
Selectivity considered harmful: evaluating the causal impact of class selectivity in DNNs,2022,ICLR,"Matthew L Leavitt, Ari S. Morcos",poster,
Integrating Categorical Semantics into Unsupervised Domain Translation,2022,ICLR,"Samuel Lavoie-Marchildon, Faruk Ahmed, Aaron Courville",poster,
Zero-shot Synthesis with Group-Supervised Learning,2022,ICLR,"Yunhao Ge, Sami Abu-El-Haija, Gan Xin, Laurent Itti",poster,zero_few-shot
VA-RED: Video Adaptive Redundancy Reduction,2022,ICLR,"Bowen Pan, Rameswar Panda, Camilo Luciano Fosco, Chung-Ching Lin, Alex J Andonian, Yue Meng, Kate Saenko, Aude Oliva, Rogerio Feris",poster,adaptive
BERTology Meets Biology: Interpreting Attention in Protein Language Models,2022,ICLR,"Jesse Vig, Ali Madani, Lav R. Varshney, Caiming Xiong, richard socher, Nazneen Rajani",poster,transformer
Trajectory Prediction using Equivariant Continuous Convolution,2022,ICLR,"Robin Walters, Jinxi Li, Rose Yu",poster,
Unsupervised Meta-Learning through Latent-Space Interpolation in Generative Models,2022,ICLR,"Siavash Khodadadeh, Sharare Zehtabian, Saeed Vahidian, Weijia Wang, Bill Lin, Ladislau Boloni",poster,generative model/meta-learning
Heteroskedastic and Imbalanced Deep Learning with Adaptive Regularization,2022,ICLR,"Kaidi Cao, Yining Chen, Junwei Lu, Nikos Arechiga, Adrien Gaidon, Tengyu Ma",poster,adaptive
Implicit Under-Parameterization Inhibits Data-Efficient Deep Reinforcement Learning,2022,ICLR,"Aviral Kumar, Rishabh Agarwal, Dibya Ghosh, Sergey Levine",poster,reinforcement learning
Bowtie Networks: Generative Modeling for Joint Few-Shot Recognition and Novel-View Synthesis,2022,ICLR,"Zhipeng Bao, Yu-Xiong Wang, Martial Hebert",poster,generative model
Saliency is a Possible Red Herring When Diagnosing Poor Generalization,2022,ICLR,"Joseph D Viviano, Becks Simpson, Francis Dutil, Yoshua Bengio, Joseph Paul Cohen",poster,
What Can You Learn From Your Muscles? Learning Visual Representation from Human Interactions,2022,ICLR,"Kiana Ehsani, Daniel Gordon, Thomas Hai Dang Nguyen, Roozbeh Mottaghi, Ali Farhadi",poster,representation
Conservative Safety Critics for Exploration,2022,ICLR,"Homanga Bharadhwaj, Aviral Kumar, Nicholas Rhinehart, Sergey Levine, Florian Shkurti, Animesh Garg",poster,
Multi-Time Attention Networks for Irregularly Sampled Time Series,2022,ICLR,"Satya Narayan Shukla, Benjamin Marlin",poster,transformer
Graph Traversal with Tensor Functionals: A Meta-Algorithm for Scalable Learning,2022,ICLR,"Elan Sopher Markowitz, Keshav Balasubramanian, Mehrnoosh Mirtaheri, Sami Abu-El-Haija, Bryan Perozzi, Greg Ver Steeg, Aram Galstyan",poster,graph/meta-learning
What they do when in doubt: a study of inductive biases in seq2seq learners,2022,ICLR,"Eugene Kharitonov, Rahma Chaabouni",poster,
Tomographic Auto-Encoder: Unsupervised Bayesian Recovery of Corrupted Data,2022,ICLR,"Francesco Tonolini, Pablo Garcia Moreno, Andreas Damianou, Roderick Murray-Smith",poster,graph/bayesian
OPAL: Offline Primitive Discovery for Accelerating Offline Reinforcement Learning,2022,ICLR,"Anurag Ajay, Aviral Kumar, Pulkit Agrawal, Sergey Levine, Ofir Nachum",poster,reinforcement learning
Knowledge distillation via softmax regression representation learning,2022,ICLR,"Jing Yang, Brais Martinez, Adrian Bulat, Georgios Tzimiropoulos",poster,representation/distillation
Large Associative Memory Problem in Neurobiology and Machine Learning,2022,ICLR,"Dmitry Krotov, John J. Hopfield",poster,
Remembering for the Right Reasons: Explanations Reduce Catastrophic Forgetting,2022,ICLR,"Sayna Ebrahimi, Suzanne Petryk, Akash Gokul, William Gan, Joseph E. Gonzalez, Marcus Rohrbach, trevor darrell",poster,
Deep Networks and the Multiple Manifold Problem,2022,ICLR,"Sam Buchanan, Dar Gilboa, John Wright",poster,
Interpreting Knowledge Graph Relation Representation from Word Embeddings,2022,ICLR,"Carl Allen, Ivana Balazevic, Timothy Hospedales",poster,graph/representation
Learning perturbation sets for robust machine learning,2022,ICLR,"Eric Wong, J Zico Kolter",poster,
A Trainable Optimal Transport Embedding for Feature Aggregation and its Relationship to Attention,2022,ICLR,"Grégoire Mialon, Dexiong Chen, Alexandre d'Aspremont, Julien Mairal",poster,transformer
RODE: Learning Roles to Decompose Multi-Agent Tasks,2022,ICLR,"Tonghan Wang, Tarun Gupta, Anuj Mahajan, Bei Peng, Shimon Whiteson, Chongjie Zhang",poster,reinforcement learning/multi-agent
Scalable Bayesian Inverse Reinforcement Learning,2022,ICLR,"Alex James Chan, Mihaela van der Schaar",poster,reinforcement learning/bayesian
"Learning ""What-if"" Explanations for Sequential Decision-Making",2022,ICLR,"Ioana Bica, Daniel Jarrett, Alihan Hüyük, Mihaela van der Schaar",poster,
Learning advanced mathematical computations from examples,2022,ICLR,"Francois Charton, Amaury Hayat, Guillaume Lample",poster,
Repurposing Pretrained Models for Robust Out-of-domain Few-Shot Learning,2022,ICLR,"Namyeong Kwon, Hwidong Na, Gabriel Huang, Simon Lacoste-Julien",poster,zero_few-shot
Empirical Analysis of Unlabeled Entity Problem in Named Entity Recognition,2022,ICLR,"Yangming Li, lemao liu, Shuming Shi",poster,
Calibration of Neural Networks using Splines,2022,ICLR,"Kartik Gupta, Amir Rahimi, Thalaiyasingam Ajanthan, Thomas Mensink, Cristian Sminchisescu, Richard Hartley",poster,
Probing BERT in Hyperbolic Spaces,2022,ICLR,"Boli Chen, Yao Fu, Guangwei Xu, Pengjun Xie, Chuanqi Tan, Mosha Chen, Liping Jing",poster,transformer
Refining Deep Generative Models via Discriminator Gradient Flow,2022,ICLR,"Abdul Fatir Ansari, Ming Liang Ang, Harold Soh",poster,zero_few-shot/generative model/flow
Coping with Label Shift via Distributionally Robust Optimisation,2022,ICLR,"Jingzhao Zhang, Aditya Krishna Menon, Andreas Veit, Srinadh Bhojanapalli, Sanjiv Kumar, Suvrit Sra",poster,
Variational State-Space Models for Localisation and Dense 3D Mapping in 6 DoF,2022,ICLR,"Atanas Mirchev, Baris Kayalibay, Patrick van der Smagt, Justin Bayer",poster,
Few-Shot Bayesian Optimization with Deep Kernel Surrogates,2022,ICLR,"Martin Wistuba, Josif Grabocka",poster,optimization/bayesian
-Mix: A Domain-Agnostic Strategy for Contrastive Representation Learning,2022,ICLR,"Kibok Lee, Yian Zhu, Kihyuk Sohn, Chun-Liang Li, Jinwoo Shin, Honglak Lee",poster,representation/contrastive learning
Graph Information Bottleneck for Subgraph Recognition,2022,ICLR,"Junchi Yu, Tingyang Xu, Yu Rong, Yatao Bian, Junzhou Huang, Ran He",poster,graph
Rethinking Positional Encoding in Language Pre-training,2022,ICLR,"Guolin Ke, Di He, Tie-Yan Liu",poster,
Practical Massively Parallel Monte-Carlo Tree Search Applied to Molecular Design,2022,ICLR,"Xiufeng Yang, Tanuj Aasawat, Kazuki Yoshizoe",poster,
When does preconditioning help or hurt generalization?,2022,ICLR,"Shun-ichi Amari, Jimmy Ba, Roger Baker Grosse, Xuechen Li, Atsushi Nitanda, Taiji Suzuki, Denny Wu, Ji Xu",poster,
ARMOURED: Adversarially Robust MOdels using Unlabeled data by REgularizing Diversity,2022,ICLR,"Kangkang Lu, Cuong Manh Nguyen, Xun Xu, Kiran Krishnamachari, Yu Jing Goh, Chuan-Sheng Foo",poster,
Learning Energy-Based Generative Models via Coarse-to-Fine Expanding and Sampling,2022,ICLR,"Yang Zhao, Jianwen Xie, Ping Li",poster,generative model
Multi-Prize Lottery Ticket Hypothesis: Finding Accurate Binary Neural Networks by Pruning A Randomly Weighted Network,2022,ICLR,"James Diffenderfer, Bhavya Kailkhura",poster,
Learning Accurate Entropy Model with Global Reference for Image Compression,2022,ICLR,"Yichen Qian, Zhiyu Tan, Xiuyu Sun, Ming Lin, Dongyang Li, Zhenhong Sun, Li Hao, Rong Jin",poster,
Convex Potential Flows: Universal Probability Distributions with Optimal Transport and Convex Optimization,2022,ICLR,"Chin-Wei Huang, Ricky T. Q. Chen, Christos Tsirigotis, Aaron Courville",poster,optimization/zero_few-shot/flow
Greedy-GQ with Variance Reduction: Finite-time Analysis and Improved Complexity,2022,ICLR,"Shaocong Ma, Ziyi Chen, Yi Zhou, Shaofeng Zou",poster,
Large Batch Simulation for Deep Reinforcement Learning,2022,ICLR,"Brennan Shacklett, Erik Wijmans, Aleksei Petrenko, Manolis Savva, Dhruv Batra, Vladlen Koltun, Kayvon Fatahalian",poster,reinforcement learning
Hopper: Multi-hop Transformer for Spatiotemporal Reasoning,2022,ICLR,"Honglu Zhou, Asim Kadav, Farley Lai, Alexandru Niculescu-Mizil, Martin Renqiang Min, Mubbasir Kapadia, Hans Peter Graf",poster,transformer
Efficient Reinforcement Learning in Factored MDPs with Application to Constrained RL,2022,ICLR,"Xiaoyu Chen, Jiachen Hu, Lihong Li, Liwei Wang",poster,reinforcement learning/optimization
Unbiased Teacher for Semi-Supervised Object Detection,2022,ICLR,"Yen-Cheng Liu, Chih-Yao Ma, Zijian He, Chia-Wen Kuo, Kan Chen, Peizhao Zhang, Bichen Wu, Zsolt Kira, Peter Vajda",poster,
MELR: Meta-Learning via Modeling Episode-Level Relationships for Few-Shot Learning,2022,ICLR,"Nanyi Fei, Zhiwu Lu, Tao Xiang, Songfang Huang",poster,zero_few-shot/meta-learning
Partitioned Learned Bloom Filters,2022,ICLR,"Kapil Vaidya, Eric Knorr, Michael Mitzenmacher, Tim Kraska",poster,
Wasserstein Embedding for Graph Learning,2022,ICLR,"Soheil Kolouri, Navid Naderializadeh, Gustavo K. Rohde, Heiko Hoffmann",poster,graph
High-Capacity Expert Binary Networks,2022,ICLR,"Adrian Bulat, Brais Martinez, Georgios Tzimiropoulos",poster,
"SAFENet: A Secure, Accurate and Fast Neural Network Inference",2022,ICLR,"Qian Lou, Yilin Shen, Hongxia Jin, Lei Jiang",poster,inference
Learning Manifold Patch-Based Representations of Man-Made Shapes,2022,ICLR,"Dmitriy Smirnov, Mikhail Bessmeltsev, Justin Solomon",poster,representation
Universal approximation power of deep residual neural networks via nonlinear control theory,2022,ICLR,"Paulo Tabuada, Bahman Gharesifard",poster,online learning
Learning Neural Event Functions for Ordinary Differential Equations,2022,ICLR,"Ricky T. Q. Chen, Brandon Amos, Maximilian Nickel",poster,
Neural Spatio-Temporal Point Processes,2022,ICLR,"Ricky T. Q. Chen, Brandon Amos, Maximilian Nickel",poster,
Proximal Gradient Descent-Ascent: Variable Convergence under KŁ Geometry,2022,ICLR,"Ziyi Chen, Yi Zhou, Tengyu Xu, Yingbin Liang",poster,
Adaptive Universal Generalized PageRank Graph Neural Network,2022,ICLR,"Eli Chien, Jianhao Peng, Pan Li, Olgica Milenkovic",poster,graph/adaptive
Open Question Answering over Tables and Text,2022,ICLR,"Wenhu Chen, Ming-Wei Chang, Eva Schlinger, William Yang Wang, William W. Cohen",poster,
Text Generation by Learning from Demonstrations,2022,ICLR,"Richard Yuanzhe Pang, He He",poster,generative model
Tilted Empirical Risk Minimization,2022,ICLR,"Tian Li, Ahmad Beirami, Maziar Sanjabi, Virginia Smith",poster,
Explainable Subgraph Reasoning for Forecasting on Temporal Knowledge Graphs,2022,ICLR,"Zhen Han, Peng Chen, Yunpu Ma, Volker Tresp",poster,graph
Bayesian Context Aggregation for Neural Processes,2022,ICLR,"Michael Volpp, Fabian Flürenbrock, Lukas Grossberger, Christian Daniel, Gerhard Neumann",poster,bayesian
Conformation-Guided Molecular Representation with Hamiltonian Neural Networks,2022,ICLR,"Ziyao Li, Shuwen Yang, Guojie Song, Lingsheng Cai",poster,representation
Learning with AMIGo: Adversarially Motivated Intrinsic Goals,2022,ICLR,"Andres Campero, Roberta Raileanu, Heinrich Kuttler, Joshua B. Tenenbaum, Tim Rocktäschel, Edward Grefenstette",poster,
Training with Quantization Noise for Extreme Model Compression,2022,ICLR,"Pierre Stock, Angela Fan, Benjamin Graham, Edouard Grave, Rémi Gribonval, Herve Jegou, Armand Joulin",poster,
Interpreting and Boosting Dropout from a Game-Theoretic View,2022,ICLR,"Hao Zhang, Sen Li, YinChao Ma, Mingjie Li, Yichen Xie, Quanshi Zhang",poster,
VTNet: Visual Transformer Network for Object Goal Navigation,2022,ICLR,"Heming Du, Xin Yu, Liang Zheng",poster,transformer
Exemplary Natural Images Explain CNN Activations Better than State-of-the-Art Feature Visualization,2022,ICLR,"Judy Borowski, Roland Simon Zimmermann, Judith Schepers, Robert Geirhos, Thomas S. A. Wallis, Matthias Bethge, Wieland Brendel",poster,
Multi-Class Uncertainty Calibration via Mutual Information Maximization-based Binning,2022,ICLR,"Kanil Patel, William H. Beluch, Bin Yang, Michael Pfeiffer, Dan Zhang",poster,
A Discriminative Gaussian Mixture Model with Sparsity,2022,ICLR,"Hideaki Hayashi, Seiichi Uchida",poster,
Trusted Multi-View Classification,2022,ICLR,"Zongbo Han, Changqing Zhang, Huazhu Fu, Joey Tianyi Zhou",poster,multi-view
IEPT: Instance-Level and Episode-Level Pretext Tasks for Few-Shot Learning,2022,ICLR,"Manli Zhang, Jianhong Zhang, Zhiwu Lu, Tao Xiang, Mingyu Ding, Songfang Huang",poster,zero_few-shot
"Deep Encoder, Shallow Decoder: Reevaluating Non-autoregressive Machine Translation",2022,ICLR,"Jungo Kasai, Nikolaos Pappas, Hao Peng, James Cross, Noah Smith",poster,zero_few-shot
Effective Abstract Reasoning with Dual-Contrast Network,2022,ICLR,"Tao Zhuo, Mohan Kankanhalli",poster,
On Position Embeddings in BERT,2022,ICLR,"Benyou Wang, Lifeng Shang, Christina Lioma, Xin Jiang, Hao Yang, Qun Liu, Jakob Grue Simonsen",poster,transformer
Neural Pruning via Growing Regularization,2022,ICLR,"Huan Wang, Can Qin, Yulun Zhang, Yun Fu",poster,
Mixed-Features Vectors and Subspace Splitting,2022,ICLR,"Alejandro Pimentel-Alarcón, Daniel L. Pimentel-Alarcón",poster,
Hierarchical Reinforcement Learning by Discovering Intrinsic Options,2022,ICLR,"Jesse Zhang, Haonan Yu, Wei Xu",poster,reinforcement learning
Sharper Generalization Bounds for Learning with Gradient-dominated Objective Functions,2022,ICLR,"Yunwen Lei, Yiming Ying",poster,
Representation Learning for Sequence Data with Deep Autoencoding Predictive Components,2022,ICLR,"Junwen Bai, Weiran Wang, Yingbo Zhou, Caiming Xiong",poster,representation
Average-case Acceleration for Bilinear Games and Normal Matrices,2022,ICLR,"Carles Domingo-Enrich, Fabian Pedregosa, Damien Scieur",poster,
Learning Task-General Representations with Generative Neuro-Symbolic Modeling,2022,ICLR,"Reuben Feinman, Brenden M. Lake",poster,representation/generative model
Is Label Smoothing Truly Incompatible with Knowledge Distillation: An Empirical Study,2022,ICLR,"Zhiqiang Shen, Zechun Liu, Dejia Xu, Zitian Chen, Kwang-Ting Cheng, Marios Savvides",poster,distillation
The Unreasonable Effectiveness of Patches in Deep Convolutional Kernels Methods,2022,ICLR,"Louis THIRY, Michael Arbel, Eugene Belilovsky, Edouard Oyallon",poster,
Graph Coarsening with Neural Networks,2022,ICLR,"Chen Cai, Dingkang Wang, Yusu Wang",poster,graph
On the Universality of the Double Descent Peak in Ridgeless Regression,2022,ICLR,David Holzmüller,poster,
Deep Repulsive Clustering of Ordered Data Based on Order-Identity Decomposition,2022,ICLR,"Seon-Ho Lee, Chang-Su Kim",poster,
Rapid Task-Solving in Novel Environments,2022,ICLR,"Samuel Ritter, Ryan Faulkner, Laurent Sartran, Adam Santoro, Matthew Botvinick, David Raposo",poster,
DINO: A Conditional Energy-Based GAN for Domain Translation,2022,ICLR,"Konstantinos Vougioukas, Stavros Petridis, Maja Pantic",poster,
Removing Undesirable Feature Contributions Using Out-of-Distribution Data,2022,ICLR,"Saehyung Lee, Changhwa Park, Hyungyu Lee, Jihun Yi, Jonghyun Lee, Sungroh Yoon",poster,
Accurate Learning of Graph Representations with Graph Multiset Pooling,2022,ICLR,"Jinheon Baek, Minki Kang, Sung Ju Hwang",poster,graph/representation
Federated Semi-Supervised Learning with Inter-Client Consistency & Disjoint Learning,2022,ICLR,"Wonyong Jeong, Jaehong Yoon, Eunho Yang, Sung Ju Hwang",poster,
Contrastive Learning with Adversarial Perturbations for Conditional Text Generation,2022,ICLR,"Seanie Lee, Dong Bok Lee, Sung Ju Hwang",poster,generative model/contrastive learning
Optimal Conversion of Conventional Artificial Neural Networks to Spiking Neural Networks,2022,ICLR,"Shikuang Deng, Shi Gu",poster,
Efficient Continual Learning with Modular Networks and Task-Driven Priors,2022,ICLR,"Tom Veniat, Ludovic Denoyer, MarcAurelio Ranzato",poster,
On the Universality of Rotation Equivariant Point Cloud Networks,2022,ICLR,"Nadav Dym, Haggai Maron",poster,
Neural Learning of One-of-Many Solutions for Combinatorial Problems in Structured Output Spaces,2022,ICLR,"Yatin Nandwani, Deepanshu Jindal, Mausam ., Parag Singla",poster,
GAN2GAN: Generative Noise Learning for Blind Denoising with Single Noisy Images,2022,ICLR,"Sungmin Cha, Taeeon Park, Byeongjoon Kim, Jongduk Baek, Taesup Moon",poster,generative model
CPR: Classifier-Projection Regularization for Continual Learning,2022,ICLR,"Sungmin Cha, Hsiang Hsu, Taebaek Hwang, Flavio Calmon, Taesup Moon",poster,
On the Dynamics of Training Attention Models,2022,ICLR,"Haoye Lu, Yongyi Mao, Amiya Nayak",poster,transformer
Model-Based Offline Planning,2022,ICLR,"Arthur Argenson, Gabriel Dulac-Arnold",poster,
Modelling Hierarchical Structure between Dialogue Policy and Natural Language Generator with Option Framework for Task-oriented Dialogue System,2022,ICLR,"Jianhong Wang, Yuan Zhang, Tae-Kyun Kim, Yunjie Gu",poster,
Distilling Knowledge from Reader to Retriever for Question Answering,2022,ICLR,"Gautier Izacard, Edouard Grave",poster,distillation
Efficient Certified Defenses Against Patch Attacks on Image Classifiers,2022,ICLR,"Jan Hendrik Metzen, Maksym Yatsura",poster,
Taking Notes on the Fly Helps Language Pre-Training,2022,ICLR,"Qiyu Wu, Chen Xing, Yatao Li, Guolin Ke, Di He, Tie-Yan Liu",poster,
Graph Edit Networks,2022,ICLR,"Benjamin Paassen, Daniele Grattarola, Daniele Zambon, Cesare Alippi, Barbara Eva Hammer",poster,graph
FOCAL: Efficient Fully-Offline Meta-Reinforcement Learning via Distance Metric Learning and Behavior Regularization,2022,ICLR,"Lanqing Li, Rui Yang, Dijun Luo",poster,reinforcement learning/metric/meta-learning
Effective and Efficient Vote Attack on Capsule Networks,2022,ICLR,"Jindong Gu, Baoyuan Wu, Volker Tresp",poster,
Rapid Neural Architecture Search by Learning to Generate Graphs from Datasets,2022,ICLR,"Hayeon Lee, Eunyoung Hyung, Sung Ju Hwang",poster,graph
Impact of Representation Learning in Linear Bandits,2022,ICLR,"Jiaqi Yang, Wei Hu, Jason D. Lee, Simon Shaolei Du",poster,representation
Creative Sketch Generation,2022,ICLR,"Songwei Ge, Vedanuj Goswami, Larry Zitnick, Devi Parikh",poster,generative model
Self-supervised Representation Learning with Relative Predictive Coding,2022,ICLR,"Yao-Hung Hubert Tsai, Martin Q. Ma, Muqiao Yang, Han Zhao, Louis-Philippe Morency, Ruslan Salakhutdinov",poster,zero_few-shot/representation
One Network Fits All? Modular versus Monolithic Task Formulations in Neural Networks,2022,ICLR,"Atish Agarwala, Abhimanyu Das, Brendan Juba, Rina Panigrahy, Vatsal Sharan, Xin Wang, Qiuyi Zhang",poster,
Conditionally Adaptive Multi-Task Learning: Improving Transfer Learning in NLP Using Fewer Parameters & Less Data,2022,ICLR,"Jonathan Pilault, Amine El hattami, Christopher Pal",poster,adaptive/transfer learning/multi-task
A Universal Representation Transformer Layer for Few-Shot Image Classification,2022,ICLR,"Lu Liu, William L. Hamilton, Guodong Long, Jing Jiang, Hugo Larochelle",poster,transformer/representation
Isometric Propagation Network for Generalized Zero-shot Learning,2022,ICLR,"Lu Liu, Tianyi Zhou, Guodong Long, Jing Jiang, Xuanyi Dong, Chengqi Zhang",poster,zero_few-shot/metric
Towards Impartial Multi-task Learning,2022,ICLR,"Liyang Liu, Yi Li, Zhanghui Kuang, Jing-Hao Xue, Yimin Chen, Wenming Yang, Qingmin Liao, Wayne Zhang",poster,multi-task
On Learning Universal Representations Across Languages,2022,ICLR,"Xiangpeng Wei, Rongxiang Weng, Yue Hu, Luxi Xing, Heng Yu, Weihua Luo",poster,representation
Isotropy in the Contextual Embedding Space: Clusters and Manifolds,2022,ICLR,"Xingyu Cai, Jiaji Huang, Yuchen Bian, Kenneth Church",poster,
MoPro: Webly Supervised Learning with Momentum Prototypes,2022,ICLR,"Junnan Li, Caiming Xiong, Steven Hoi",poster,
GraphCodeBERT: Pre-training Code Representations with Data Flow,2022,ICLR,"Daya Guo, Shuo Ren, Shuai Lu, Zhangyin Feng, Duyu Tang, Shujie LIU, Long Zhou, Nan Duan, Alexey Svyatkovskiy, Shengyu Fu, Michele Tufano, Shao Kun Deng, Colin Clement, Dawn Drain, Neel Sundaresan, Jian Yin, Daxin Jiang, Ming Zhou",poster,graph/zero_few-shot/transformer/representation/flow
Enjoy Your Editing: Controllable GANs for Image Editing via Latent Space Navigation,2022,ICLR,"Peiye Zhuang, Oluwasanmi O Koyejo, Alex Schwing",poster,
Fourier Neural Operator for Parametric Partial Differential Equations,2022,ICLR,"Zongyi Li, Nikola Borislavov Kovachki, Kamyar Azizzadenesheli, Burigede liu, Kaushik Bhattacharya, Andrew Stuart, Anima Anandkumar",poster,metric
Training BatchNorm and Only BatchNorm: On the Expressive Power of Random Features in CNNs,2022,ICLR,"Jonathan Frankle, David J. Schwab, Ari S. Morcos",poster,
Towards Faster and Stabilized GAN Training for High-fidelity Few-shot Image Synthesis,2022,ICLR,"Bingchen Liu, Yizhe Zhu, Kunpeng Song, Ahmed Elgammal",poster,
Targeted Attack against Deep Neural Networks via Flipping Limited Weight Bits,2022,ICLR,"Jiawang Bai, Baoyuan Wu, Yong Zhang, Yiming Li, Zhifeng Li, Shu-Tao Xia",poster,
FedBN: Federated Learning on Non-IID Features via Local Batch Normalization,2022,ICLR,"Xiaoxiao Li, Meirui JIANG, Xiaofei Zhang, Michael Kamp, Qi Dou",poster,federated learning
AdamP: Slowing Down the Slowdown for Momentum Optimizers on Scale-invariant Weights,2022,ICLR,"Byeongho Heo, Sanghyuk Chun, Seong Joon Oh, Dongyoon Han, Sangdoo Yun, Gyuwan Kim, Youngjung Uh, Jung-Woo Ha",poster,zero_few-shot
Learning Subgoal Representations with Slow Dynamics,2022,ICLR,"Siyuan Li, Lulu Zheng, Jianhao Wang, Chongjie Zhang",poster,zero_few-shot/representation
A Unified Approach to Interpreting and Boosting Adversarial Transferability,2022,ICLR,"Xin Wang, Jie Ren, Shuyun Lin, Xiangming Zhu, Yisen Wang, Quanshi Zhang",poster,transfer learning
Perceptual Adversarial Robustness: Defense Against Unseen Threat Models,2022,ICLR,"Cassidy Laidlaw, Sahil Singla, Soheil Feizi",poster,
Better Fine-Tuning by Reducing Representational Collapse,2022,ICLR,"Armen Aghajanyan, Akshat Shrivastava, Anchit Gupta, Naman Goyal, Luke Zettlemoyer, Sonal Gupta",poster,representation
Learning N:M Fine-grained Structured Sparse Neural Networks From Scratch,2022,ICLR,"Aojun Zhou, Yukun Ma, Junnan Zhu, Jianbo Liu, Zhijie Zhang, Kun Yuan, Wenxiu Sun, Hongsheng Li",poster,sparse
Active Contrastive Learning of Audio-Visual Video Representations,2022,ICLR,"Shuang Ma, Zhaoyang Zeng, Daniel McDuff, Yale Song",poster,representation/contrastive learning/active learning
